IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.226.7.29,80,0,false,NRT,Asia Pacific,Tokyo,88,0.01
138.3.214.94,80,0,false,NRT,Asia Pacific,Tokyo,74,0.01
213.35.121.216,80,0,false,SIN,Asia Pacific,Singapore,11,0.01
213.35.122.57,80,0,false,SIN,Asia Pacific,Singapore,29,0.01
152.70.255.150,80,0,false,ICN,Asia Pacific,Seoul,67,0.00
155.248.205.22,80,0,false,SJC,North America,San Jose,354,0.00
144.24.88.94,80,0,false,NRT,Asia Pacific,Tokyo,67,0.00
140.83.48.123,80,0,false,KIX,Asia Pacific,Osaka,128,0.00
129.151.167.170,80,0,false,NBO,Africa,Nairobi,295,0.00
168.138.198.241,8080,0,false,NRT,Asia Pacific,Tokyo,104,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,128,0.00
146.235.218.69,80,0,false,SJC,North America,San Jose,474,0.00
158.180.79.112,443,0,false,ICN,Asia Pacific,Seoul,67,0.00
130.162.195.231,8080,0,false,MEL,Oceania,Melbourne,85,0.00
131.186.63.78,80,0,false,NRT,Asia Pacific,Tokyo,76,0.00
165.1.70.109,443,0,false,SJC,North America,San Jose,468,0.00
192.9.230.211,80,0,false,SJC,North America,San Jose,368,0.00
165.1.70.109,80,0,false,SJC,North America,San Jose,421,0.00
132.145.65.139,80,0,false,LHR,Europe,London,173,0.00
129.151.163.221,80,0,false,NBO,Africa,Nairobi,295,0.00
193.122.123.249,80,0,false,NRT,Asia Pacific,Tokyo,66,0.00
130.162.160.241,80,0,false,LHR,Europe,London,163,0.00
138.2.141.104,80,0,false,FRA,Europe,Frankfurt,168,0.00
193.122.114.77,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
140.238.84.169,80,0,false,LHR,Europe,London,184,0.00
141.148.225.67,80,0,false,AMS,Europe,Amsterdam,175,0.00
141.147.93.17,443,0,true,FRA,Europe,Frankfurt,181,0.00
141.147.103.238,80,0,false,LHR,Europe,London,159,0.00
168.138.168.57,8443,443,true,SIN,Asia Pacific,Singapore,1,0.00
168.138.161.0,2087,0,true,SIN,Asia Pacific,Singapore,2,0.00
168.138.168.57,2053,443,true,SIN,Asia Pacific,Singapore,3,0.00
168.138.184.64,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
152.69.215.14,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
168.138.177.109,443,0,true,SIN,Asia Pacific,Singapore,42,0.00
150.230.131.104,443,0,true,HYD,Asia Pacific,Hyderabad,44,0.00
138.2.75.91,443,0,true,SIN,Asia Pacific,Singapore,60,0.00
129.150.49.14,443,443,true,SIN,Asia Pacific,Singapore,61,0.00
193.122.114.77,80,0,false,NRT,Asia Pacific,Tokyo,67,0.00
129.154.252.32,443,0,true,BOM,Asia Pacific,Mumbai,67,0.00
146.56.132.2,80,0,false,NRT,Asia Pacific,Tokyo,67,0.00
132.145.81.117,443,0,true,ICN,Asia Pacific,Seoul,67,0.00
150.230.252.145,80,0,false,NRT,Asia Pacific,Tokyo,68,0.00
138.2.122.191,443,443,true,NRT,Asia Pacific,Tokyo,69,0.00
144.24.73.199,443,443,true,NRT,Asia Pacific,Tokyo,71,0.00
138.2.75.36,443,0,true,SIN,Asia Pacific,Singapore,71,0.00
152.70.71.205,443,0,true,HYD,Asia Pacific,Hyderabad,73,0.00
138.2.120.207,80,0,false,NRT,Asia Pacific,Tokyo,73,0.00
146.56.151.87,2087,2096,true,ICN,Asia Pacific,Seoul,74,0.00
141.147.166.189,2087,2087,true,NRT,Asia Pacific,Tokyo,74,0.00
158.179.188.175,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.00
158.101.143.49,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.00
158.101.143.49,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.149.52,80,80,false,NRT,Asia Pacific,Tokyo,75,0.00
151.145.65.203,2086,2086,false,NRT,Asia Pacific,Tokyo,75,0.00
155.248.167.70,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.137.74,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.00
141.147.164.153,2083,2083,true,NRT,Asia Pacific,Tokyo,75,0.00
151.145.71.40,2053,2053,true,NRT,Asia Pacific,Tokyo,75,0.00
150.230.200.210,2082,2082,false,NRT,Asia Pacific,Tokyo,75,0.00
151.145.65.8,2083,2083,true,NRT,Asia Pacific,Tokyo,75,0.00
132.145.123.143,2083,0,true,NRT,Asia Pacific,Tokyo,75,0.00
151.145.74.56,2096,0,true,NRT,Asia Pacific,Tokyo,75,0.00
158.101.140.252,8443,0,true,NRT,Asia Pacific,Tokyo,76,0.00
150.230.201.63,8080,8080,false,NRT,Asia Pacific,Tokyo,76,0.00
138.2.0.217,2052,2052,false,NRT,Asia Pacific,Tokyo,76,0.00
150.230.193.89,2082,2082,false,NRT,Asia Pacific,Tokyo,76,0.00
151.145.65.8,8443,0,true,NRT,Asia Pacific,Tokyo,77,0.00
151.145.65.203,2095,2095,false,NRT,Asia Pacific,Tokyo,77,0.00
158.101.159.212,2083,0,true,NRT,Asia Pacific,Tokyo,77,0.00
158.101.136.221,8443,0,true,NRT,Asia Pacific,Tokyo,77,0.00
158.101.90.190,80,0,false,NRT,Asia Pacific,Tokyo,77,0.00
151.145.64.170,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.00
155.248.169.25,80,0,false,NRT,Asia Pacific,Tokyo,77,0.00
151.145.66.219,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.00
151.145.75.28,8080,8080,false,NRT,Asia Pacific,Tokyo,78,0.00
158.101.140.255,2052,0,false,NRT,Asia Pacific,Tokyo,78,0.00
151.145.75.28,2083,2083,true,NRT,Asia Pacific,Tokyo,78,0.00
158.101.89.33,2052,2052,false,NRT,Asia Pacific,Tokyo,78,0.00
158.101.136.128,2083,0,true,NRT,Asia Pacific,Tokyo,78,0.00
158.101.90.190,2053,2053,true,NRT,Asia Pacific,Tokyo,78,0.00
151.145.75.28,2053,0,true,NRT,Asia Pacific,Tokyo,78,0.00
150.230.197.156,2086,2086,false,NRT,Asia Pacific,Tokyo,79,0.00
158.101.137.96,2087,0,true,NRT,Asia Pacific,Tokyo,79,0.00
151.145.65.203,80,0,false,NRT,Asia Pacific,Tokyo,79,0.00
141.147.167.44,2083,2083,true,NRT,Asia Pacific,Tokyo,80,0.00
151.145.68.166,2083,0,true,NRT,Asia Pacific,Tokyo,81,0.00
141.147.168.159,2087,2087,true,NRT,Asia Pacific,Tokyo,81,0.00
151.145.64.170,8080,8080,false,NRT,Asia Pacific,Tokyo,81,0.00
158.101.158.251,2095,2095,false,NRT,Asia Pacific,Tokyo,81,0.00
151.145.74.56,2052,0,false,NRT,Asia Pacific,Tokyo,81,0.00
158.179.178.145,2086,0,false,NRT,Asia Pacific,Tokyo,81,0.00
158.101.158.238,8443,0,true,NRT,Asia Pacific,Tokyo,81,0.00
158.101.133.129,80,0,false,NRT,Asia Pacific,Tokyo,81,0.00
141.147.164.153,8443,8443,true,NRT,Asia Pacific,Tokyo,81,0.00
151.145.75.28,2052,2052,false,NRT,Asia Pacific,Tokyo,81,0.00
151.145.71.40,2052,0,false,NRT,Asia Pacific,Tokyo,81,0.00
158.179.190.253,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.00
150.230.201.162,2082,0,false,NRT,Asia Pacific,Tokyo,81,0.00
158.101.149.71,2086,0,false,NRT,Asia Pacific,Tokyo,82,0.00
150.230.60.41,443,443,true,KIX,Asia Pacific,Osaka,82,0.00
151.145.65.108,8080,0,false,NRT,Asia Pacific,Tokyo,82,0.00
168.138.198.202,8080,8080,false,NRT,Asia Pacific,Tokyo,82,0.00
138.3.222.135,443,0,true,NRT,Asia Pacific,Tokyo,82,0.00
141.147.169.195,2087,2087,true,NRT,Asia Pacific,Tokyo,83,0.00
151.145.74.56,2086,0,false,NRT,Asia Pacific,Tokyo,83,0.00
151.145.65.203,2087,0,true,NRT,Asia Pacific,Tokyo,83,0.00
151.145.64.170,2086,2086,false,NRT,Asia Pacific,Tokyo,83,0.00
168.138.206.236,2096,2096,true,NRT,Asia Pacific,Tokyo,83,0.00
151.145.65.8,8880,8880,false,NRT,Asia Pacific,Tokyo,83,0.00
150.230.61.252,80,0,false,KIX,Asia Pacific,Osaka,83,0.00
158.179.188.159,2082,0,false,NRT,Asia Pacific,Tokyo,83,0.00
158.101.149.52,2052,2052,false,NRT,Asia Pacific,Tokyo,83,0.00
158.101.93.200,80,0,false,NRT,Asia Pacific,Tokyo,84,0.00
158.101.154.70,80,0,false,NRT,Asia Pacific,Tokyo,84,0.00
151.145.65.8,2086,2086,false,NRT,Asia Pacific,Tokyo,84,0.00
158.101.92.156,8080,8080,false,NRT,Asia Pacific,Tokyo,84,0.00
158.101.139.42,2083,0,true,NRT,Asia Pacific,Tokyo,84,0.00
141.147.162.204,2083,2083,true,NRT,Asia Pacific,Tokyo,84,0.00
152.69.193.215,8443,443,true,KIX,Asia Pacific,Osaka,84,0.00
158.101.143.49,2086,0,false,NRT,Asia Pacific,Tokyo,84,0.00
138.2.0.217,2082,2082,false,NRT,Asia Pacific,Tokyo,84,0.00
155.248.179.132,2086,2086,false,NRT,Asia Pacific,Tokyo,84,0.00
168.138.198.53,2053,2053,true,NRT,Asia Pacific,Tokyo,84,0.00
151.145.65.203,2096,2096,true,NRT,Asia Pacific,Tokyo,85,0.00
158.101.140.252,8880,0,false,NRT,Asia Pacific,Tokyo,85,0.00
155.248.180.103,80,80,false,NRT,Asia Pacific,Tokyo,85,0.00
158.101.68.100,2086,2086,false,NRT,Asia Pacific,Tokyo,85,0.00
155.248.166.39,2052,0,false,NRT,Asia Pacific,Tokyo,85,0.00
151.145.64.170,2052,0,false,NRT,Asia Pacific,Tokyo,85,0.00
141.147.167.40,2053,2053,true,NRT,Asia Pacific,Tokyo,85,0.00
155.248.162.233,2052,0,false,NRT,Asia Pacific,Tokyo,86,0.00
168.138.202.145,2087,2087,true,NRT,Asia Pacific,Tokyo,86,0.00
141.147.162.204,8443,8443,true,NRT,Asia Pacific,Tokyo,86,0.00
158.101.92.156,2082,2082,false,NRT,Asia Pacific,Tokyo,86,0.00
151.145.68.166,2095,2095,false,NRT,Asia Pacific,Tokyo,86,0.00
168.138.207.64,2087,0,true,NRT,Asia Pacific,Tokyo,86,0.00
151.145.68.166,8880,8880,false,NRT,Asia Pacific,Tokyo,86,0.00
158.179.186.170,2086,0,false,NRT,Asia Pacific,Tokyo,86,0.00
158.101.68.100,2082,2082,false,NRT,Asia Pacific,Tokyo,87,0.00
168.138.198.53,2087,2087,true,NRT,Asia Pacific,Tokyo,87,0.00
168.138.206.109,8443,8443,true,NRT,Asia Pacific,Tokyo,87,0.00
150.230.199.118,2095,2095,false,NRT,Asia Pacific,Tokyo,87,0.00
168.138.206.68,2087,0,true,NRT,Asia Pacific,Tokyo,87,0.00
155.248.177.210,8880,0,false,NRT,Asia Pacific,Tokyo,87,0.00
158.101.70.155,2052,2052,false,NRT,Asia Pacific,Tokyo,87,0.00
168.138.198.50,8080,0,false,NRT,Asia Pacific,Tokyo,87,0.00
141.147.164.54,2087,2087,true,NRT,Asia Pacific,Tokyo,88,0.00
155.248.163.133,2086,0,false,NRT,Asia Pacific,Tokyo,88,0.00
158.101.149.122,80,0,false,NRT,Asia Pacific,Tokyo,88,0.00
155.248.163.133,8880,0,false,NRT,Asia Pacific,Tokyo,88,0.00
168.138.200.159,8443,8443,true,NRT,Asia Pacific,Tokyo,88,0.00
158.101.95.113,80,0,false,NRT,Asia Pacific,Tokyo,89,0.00
158.101.68.100,2095,2095,false,NRT,Asia Pacific,Tokyo,89,0.00
138.2.18.73,80,0,false,NRT,Asia Pacific,Tokyo,89,0.00
151.145.68.166,2096,0,true,NRT,Asia Pacific,Tokyo,90,0.00
168.138.206.68,2083,0,true,NRT,Asia Pacific,Tokyo,90,0.00
158.101.142.103,2086,0,false,NRT,Asia Pacific,Tokyo,90,0.00
141.147.166.189,2053,2053,true,NRT,Asia Pacific,Tokyo,90,0.00
158.101.84.123,2082,2082,false,NRT,Asia Pacific,Tokyo,90,0.00
155.248.186.182,2095,0,false,NRT,Asia Pacific,Tokyo,90,0.00
141.147.167.40,2082,2082,false,NRT,Asia Pacific,Tokyo,91,0.00
168.138.205.38,2053,2053,true,NRT,Asia Pacific,Tokyo,91,0.00
168.138.200.159,2087,2087,true,NRT,Asia Pacific,Tokyo,92,0.00
168.138.205.195,2096,2096,true,NRT,Asia Pacific,Tokyo,92,0.00
168.138.197.222,2052,2052,false,NRT,Asia Pacific,Tokyo,92,0.00
141.147.168.13,2053,2053,true,NRT,Asia Pacific,Tokyo,94,0.00
158.101.70.155,8880,8880,false,NRT,Asia Pacific,Tokyo,94,0.00
141.147.168.13,2083,2083,true,NRT,Asia Pacific,Tokyo,94,0.00
155.248.178.235,8880,0,false,NRT,Asia Pacific,Tokyo,96,0.00
141.147.167.44,2096,2096,true,NRT,Asia Pacific,Tokyo,96,0.00
168.138.205.195,2083,2083,true,NRT,Asia Pacific,Tokyo,98,0.00
168.138.206.109,2083,2083,true,NRT,Asia Pacific,Tokyo,99,0.00
141.147.169.195,2053,2053,true,NRT,Asia Pacific,Tokyo,100,0.00
150.230.197.156,2082,0,false,NRT,Asia Pacific,Tokyo,102,0.00
140.238.37.208,443,443,true,NRT,Asia Pacific,Tokyo,103,0.00
141.147.160.221,8443,8443,true,NRT,Asia Pacific,Tokyo,105,0.00
168.138.206.109,2087,2087,true,NRT,Asia Pacific,Tokyo,106,0.00
141.147.162.204,2053,2053,true,NRT,Asia Pacific,Tokyo,112,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,114,0.00
146.56.130.73,80,0,false,NRT,Asia Pacific,Tokyo,119,0.00
193.123.233.143,2083,80,false,NRT,Asia Pacific,Tokyo,119,0.00
132.145.91.117,80,0,false,NRT,Asia Pacific,Tokyo,119,0.00
141.147.167.40,2087,2087,true,NRT,Asia Pacific,Tokyo,119,0.00
151.145.74.56,80,0,false,NRT,Asia Pacific,Tokyo,122,0.00
141.147.168.13,2087,2087,true,NRT,Asia Pacific,Tokyo,122,0.00
158.101.81.4,2052,2052,false,NRT,Asia Pacific,Tokyo,123,0.00
158.101.145.246,2087,0,true,NRT,Asia Pacific,Tokyo,123,0.00
158.101.152.221,2052,0,false,NRT,Asia Pacific,Tokyo,123,0.00
158.179.186.170,80,0,false,NRT,Asia Pacific,Tokyo,123,0.00
168.138.198.50,8080,0,false,NRT,Asia Pacific,Tokyo,123,0.00
132.145.123.159,2096,0,true,NRT,Asia Pacific,Tokyo,123,0.00
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,124,0.00
158.101.131.218,8080,0,false,NRT,Asia Pacific,Tokyo,124,0.00
158.101.68.48,2095,2095,false,NRT,Asia Pacific,Tokyo,125,0.00
158.101.68.100,8880,0,false,NRT,Asia Pacific,Tokyo,125,0.00
151.145.68.166,2082,2082,false,NRT,Asia Pacific,Tokyo,125,0.00
152.70.249.67,443,443,true,NRT,Asia Pacific,Tokyo,125,0.00
152.70.237.179,443,0,true,NRT,Asia Pacific,Tokyo,126,0.00
155.248.169.25,8080,0,false,NRT,Asia Pacific,Tokyo,126,0.00
141.147.168.159,2053,2053,true,NRT,Asia Pacific,Tokyo,126,0.00
158.101.150.74,2096,0,true,NRT,Asia Pacific,Tokyo,126,0.00
130.162.135.53,443,0,true,NRT,Asia Pacific,Tokyo,126,0.00
141.147.178.154,443,443,true,NRT,Asia Pacific,Tokyo,126,0.00
132.226.10.153,8080,0,false,NRT,Asia Pacific,Tokyo,127,0.00
151.145.65.8,2052,0,false,NRT,Asia Pacific,Tokyo,127,0.00
151.145.65.203,8880,0,false,NRT,Asia Pacific,Tokyo,127,0.00
151.145.65.8,80,80,false,NRT,Asia Pacific,Tokyo,127,0.00
141.147.160.221,2083,2083,true,NRT,Asia Pacific,Tokyo,127,0.00
158.101.159.212,8443,0,true,NRT,Asia Pacific,Tokyo,128,0.00
158.101.136.128,2053,0,true,NRT,Asia Pacific,Tokyo,128,0.00
158.179.178.142,2082,0,false,NRT,Asia Pacific,Tokyo,129,0.00
158.101.136.239,2095,0,false,NRT,Asia Pacific,Tokyo,129,0.00
141.147.167.44,2087,2087,true,NRT,Asia Pacific,Tokyo,129,0.00
158.101.159.181,8443,0,true,NRT,Asia Pacific,Tokyo,129,0.00
141.147.160.86,2053,2053,true,NRT,Asia Pacific,Tokyo,129,0.00
155.248.177.90,8080,0,false,NRT,Asia Pacific,Tokyo,130,0.00
158.101.158.238,8880,0,false,NRT,Asia Pacific,Tokyo,130,0.00
168.138.206.68,2053,0,true,NRT,Asia Pacific,Tokyo,131,0.00
151.145.69.174,80,80,false,NRT,Asia Pacific,Tokyo,131,0.00
141.147.164.153,2052,2052,false,NRT,Asia Pacific,Tokyo,131,0.00
150.230.213.95,80,80,false,NRT,Asia Pacific,Tokyo,131,0.00
151.145.70.28,2096,0,true,NRT,Asia Pacific,Tokyo,131,0.00
168.138.202.145,8443,8443,true,NRT,Asia Pacific,Tokyo,132,0.00
150.230.192.173,2082,0,false,NRT,Asia Pacific,Tokyo,132,0.00
158.101.68.100,2052,0,false,NRT,Asia Pacific,Tokyo,133,0.00
168.138.198.202,2082,2082,false,NRT,Asia Pacific,Tokyo,133,0.00
158.179.186.170,2095,0,false,NRT,Asia Pacific,Tokyo,134,0.00
158.101.158.238,2083,2083,true,NRT,Asia Pacific,Tokyo,134,0.00
150.230.193.89,8880,0,false,NRT,Asia Pacific,Tokyo,134,0.00
151.145.71.127,2086,0,false,NRT,Asia Pacific,Tokyo,134,0.00
151.145.71.40,8443,0,true,NRT,Asia Pacific,Tokyo,134,0.00
155.248.176.98,8880,0,false,NRT,Asia Pacific,Tokyo,134,0.00
158.101.89.33,2086,2086,false,NRT,Asia Pacific,Tokyo,135,0.00
150.230.202.145,80,0,false,HKG,Asia Pacific,Hong Kong,135,0.00
158.101.69.144,80,80,false,NRT,Asia Pacific,Tokyo,135,0.00
158.101.93.200,2052,0,false,NRT,Asia Pacific,Tokyo,135,0.00
168.138.200.159,2083,2083,true,NRT,Asia Pacific,Tokyo,135,0.00
141.147.167.40,2083,2083,true,NRT,Asia Pacific,Tokyo,135,0.00
151.145.69.105,2052,2052,false,HKG,Asia Pacific,Hong Kong,136,0.00
151.145.69.105,2082,2082,false,HKG,Asia Pacific,Hong Kong,137,0.00
141.147.160.221,2053,2053,true,NRT,Asia Pacific,Tokyo,137,0.00
158.101.94.15,2086,0,false,NRT,Asia Pacific,Tokyo,137,0.00
141.147.169.195,8443,8443,true,NRT,Asia Pacific,Tokyo,137,0.00
158.101.139.42,8080,0,false,NRT,Asia Pacific,Tokyo,138,0.00
158.101.149.52,8080,0,false,NRT,Asia Pacific,Tokyo,138,0.00
151.145.75.28,2082,0,false,NRT,Asia Pacific,Tokyo,138,0.00
168.138.200.155,2083,2083,true,NRT,Asia Pacific,Tokyo,139,0.00
141.147.164.54,2083,2083,true,NRT,Asia Pacific,Tokyo,139,0.00
158.101.136.128,2095,0,false,NRT,Asia Pacific,Tokyo,140,0.00
158.179.188.7,2086,0,false,NRT,Asia Pacific,Tokyo,142,0.00
168.138.205.38,2096,2096,true,NRT,Asia Pacific,Tokyo,143,0.00
138.3.223.9,80,0,false,NRT,Asia Pacific,Tokyo,144,0.00
168.138.212.87,443,443,true,NRT,Asia Pacific,Tokyo,144,0.00
168.138.207.64,8443,8443,true,NRT,Asia Pacific,Tokyo,145,0.00
141.147.169.131,2096,2096,true,NRT,Asia Pacific,Tokyo,146,0.00
168.138.206.68,2052,2052,false,NRT,Asia Pacific,Tokyo,149,0.00
151.145.64.170,2095,0,false,NRT,Asia Pacific,Tokyo,149,0.00
140.238.33.161,443,443,true,NRT,Asia Pacific,Tokyo,158,0.00
143.47.243.144,8443,443,true,LHR,Europe,London,159,0.00
152.67.150.245,443,0,true,FRA,Europe,Frankfurt,159,0.00
130.162.174.224,443,0,true,FRA,Europe,Frankfurt,159,0.00
143.47.243.144,2053,443,true,LHR,Europe,London,162,0.00
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,164,0.00
168.138.212.80,443,443,true,NRT,Asia Pacific,Tokyo,165,0.00
89.168.86.253,443,0,true,FRA,Europe,Frankfurt,166,0.00
89.168.87.193,443,443,true,FRA,Europe,Frankfurt,167,0.00
131.186.60.162,2087,2087,true,NRT,Asia Pacific,Tokyo,167,0.00
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,171,0.00
129.153.120.171,443,0,true,LAX,North America,Los Angeles,172,0.00
152.67.139.125,443,0,true,FRA,Europe,Frankfurt,173,0.00
129.146.83.33,8443,8443,true,LAX,North America,Los Angeles,173,0.00
152.67.146.82,443,0,true,FRA,Europe,Frankfurt,174,0.00
132.145.253.153,443,0,true,FRA,Europe,Frankfurt,174,0.00
132.226.209.69,443,0,true,FRA,Europe,Frankfurt,175,0.00
193.122.63.63,443,443,true,FRA,Europe,Frankfurt,175,0.00
141.147.61.116,2053,443,true,FRA,Europe,Frankfurt,176,0.00
129.146.240.62,443,443,true,LAX,North America,Los Angeles,181,0.00
152.70.166.114,443,0,true,FRA,Europe,Frankfurt,183,0.00
141.147.95.112,443,443,true,FRA,Europe,Frankfurt,186,0.00
158.178.158.239,443,0,true,FRA,Europe,Frankfurt,187,0.00
141.147.54.66,443,443,true,FRA,Europe,Frankfurt,187,0.00
143.47.252.156,443,443,true,FRA,Europe,Frankfurt,188,0.00
129.146.243.241,443,0,true,LAX,North America,Los Angeles,189,0.00
84.235.162.122,443,0,true,FRA,Europe,Frankfurt,191,0.00
144.21.41.174,443,0,true,FRA,Europe,Frankfurt,192,0.00
143.47.225.205,443,443,true,FRA,Europe,Frankfurt,197,0.00
129.146.2.27,443,443,true,LAX,North America,Los Angeles,204,0.00
141.147.52.6,443,443,true,FRA,Europe,Frankfurt,207,0.00
130.162.183.60,443,0,true,FRA,Europe,Frankfurt,208,0.00
141.147.95.123,443,443,true,FRA,Europe,Frankfurt,216,0.00
168.138.15.75,443,0,true,MEL,Oceania,Melbourne,217,0.00
150.136.61.148,443,443,true,IAD,North America,Ashburn,222,0.00
141.147.118.161,443,443,true,FRA,Europe,Frankfurt,224,0.00
192.18.148.248,443,443,true,YYZ,North America,Toronto,225,0.00
143.47.178.225,443,443,true,FRA,Europe,Frankfurt,230,0.00
129.213.150.205,8080,0,false,IAD,North America,Ashburn,234,0.00
129.146.7.98,443,0,true,LAX,North America,Los Angeles,261,0.00
204.216.105.106,8443,8443,true,YUL,North America,Montréal,262,0.00
152.67.232.48,443,443,true,SJC,North America,San Jose,313,0.00
152.67.233.64,443,443,true,SJC,North America,San Jose,353,0.00
150.230.44.131,8443,0,true,SJC,North America,San Jose,371,0.00
129.159.34.113,80,0,false,SJC,North America,San Jose,385,0.00
192.9.224.22,443,443,true,SJC,North America,San Jose,421,0.00
192.9.157.76,443,8443,true,SJC,North America,San Jose,470,0.00
